vendor_id,vendor_name,phone,contact_email,street,city,state,zip,website,account_status,balance,updated_at
A000933,Westfield Technology Limited 690,550-015-5809,,6224 Industrial Rd,Richmond,VA,23219,,on_hold,9726.99,2025-08-29T23:00:00Z
A000934,Keystone Equipment Limited 1025,,,8825 Commerce Ave,Raleigh,NC,27601,,on_hold,14392.20,2025-03-24T22:00:00Z
A000935,WESTFIELD FOODS CORPORATION,555-015-6905,,5466 Oak Avenue,Austin,TX,78701,https://legacy-c7d6b7b7845e.invalid,on_hold,2249.81,2025-11-04T13:00:00Z
A000936,Logistics Corporation 542,(555) 017-4536,accounts@cedarlogisticscorporotio564.example,755 Oak Avenue,Denver,CO,80202,https://legacy-74e3c5d2708b.invalid,inactive,7670.78,2026-11-19T02:00:00Z
A000937,Evergreen Office Supply Corporation 963,,accounts@evergreenofficesupplycor985.example,6528 River,Albany,NY,12207,https://legacy-9d78c8445127.invalid,inactive,13463.49,2026-11-14T20:00:00Z
A000938,Westfield Logistics Limited 650,,ACCOUNTS@westfzeldlogisticslimite672.example,4742 Oak Ave,Richmond,VA,23219,https://www.westfieldlogisticslimite672.example/directory,inactive,9194.21,2026-10-10T19:00:00Z
A000939,Westfield Office Supply Incorporated,,accounts@westfieldofficesupplyqnc92.example,2881 Main St,Denver,CO,80202,https://legacy-d5f8a321c8f8.invalid,active,1232.64,2026-02-26T15:00:00Z
A000940,Redwood Equipment LLC,,accounts@reswoodequipmentllc350.example,2631 Main St,Portland,ME,04101,https://legacy-85fc025c0b25.invalid,active,4740.47,2026-08-04T23:00:00Z
A000941,REDWOOD WHOLESALE LIMITED698,,,6513 Oak Ave,Richmond,VA,23219,https://www.redwoodwholesalelimited6720.example/directory,inactive,9871.66,2025-06-21T06:00:00Z
A000942,Blue Ridge Office Supply LLC 1161,555-016-9039,accounts@blueridgeoffiresupplyllc1183.example,4053 River Road,Raleigh,NC,27601,,on_hold,16244.40,2026-08-31T22:00:00Z
A000943,Blue Ridge Technology Corporation,(555) 116-7209,,6996 Market St,Columbus,OH,43216,,active,2721.48,2025-09-08T00:00:00Z
A000944,Evergreen Analytics Ltd 603,+1 550-018-1587,,3009 River Road,Albany,NY,12207,,on_hold,8530.73,2025-03-31T23:00:00Z
A000945,Keystone Wholesale Ltd 1095,558-010-9126,accounts@keystonewholesalelimited1117.example,1604 River,Madison,WI,53703-0000,https://www.keystonewholesalelimited1117.example/directory,on_hold,15302.13,2026-04-02T20:00:00Z
A000946,Blue Ridge Foods Corporation 531,(555) 016-7006,,333 River Rd,Albany,NY,12207,https://legacy-7a7705d7617b.invalid,on_hold,7584.14,2026-07-05T20:00:00Z
A000947,Redwood Manufacturing Incorporated 458,,ACCOUNTS@redwoodmanufacturinginco480.example,7445 Oak Avenue,Richmond,VA,23219-0000,,inactive,6537.37,2026-05-16T23:00:00Z
A000948,Keystone Manufacturing LLC,(555) 010-1677,accounts@kvystonemanufacturingllc377.example,3636 Market St,Albany,NY,12207-0000,https://legacy-9f68c2e0a58a.invalid,active,5145.67,2026-02-08T22:00:00Z
A000949,Pioneer Office Supply Ltd 667,,accounts@pioneerofficesupplylimit689.example,5380 Market St,Albany,NY,12207,,active,9403.91,2025-01-22T12:00:00Z
A000950,Westfield Dental LLC 1120,(551) 015-9832,ACCOUNTS@westfielddentalllc11201142.exaxple,2528 Main Street,Portland,ME,04101,,inactive,15626.77,2026-11-01T21:00:00Z
A000951,Blue Ridge Equipment Limited,(555) 016-9682,accounts@blueridgeequipmentlymite243.example,8464 Commerce Ave,Columbus,OH,43215,,inactive,3251.93,2025-01-02T22:00:00Z
A000952,Blue Ridge Equipment Corporation 521,,accounts@blueridgeequipmentcorpor543.exjmple,9764  Commerce Avenue,Raleigh,NC,27601,https://legacy-d7790efda653.invalid,inactive,7403.16,2026-02-14T23:00:00Z
A000953,Acme Industrial LLC,,,190 River Rd,Columbus,OH,43215,https://legacy-b8d3daeb4341.invalid,inactive,169.89,2025-12-06T21:00:00Z
A000954,Redwood Tedhnology LLC,,accounts@redwoodtechnologyllc410.example,4849 Main Street,Austin,TX,78701,,active,5597.29,2026-02-25T01:00:00Z
A000955,BLUE RIDGE PFFICE SUPPLY INCORPORATED 461,(585) 016-1955,,7557 Commerce Avenue,Columbus,OH,43215,https://legacy-9bf5753ce032.invalid,on_hold,6642.72,2025-10-17T02:00:00Z
A000956,Maple Foods Limited,555-011-2661,accounts@maplefoodslimiteo258.example,9032  Oak Ave,Austin,TX,78701,https://legacy-8221a25a9d81.invalid,inactive,3470.44,2025-04-14T13:00:00Z
A000957,Maple Manufacturing Inc 856,+1 555-014-7124,accounts@maplemanufacturingincorp878.example,2583 Main Street,Portland,ME,04101,,on_hold,12111.19,2025-11-02T04:00:00Z
A000958,Maple Office Supply Incorporated,,,2749 Industrial Rd,Richmond,VA,23219,,on_hold,1135.41,2026-09-22T02:00:00Z
A000959,Redwood Dental Incorporated 418,,accounts@redwooddentalincorporate440.exgmple,5965 Main Street,Richmond,VA,23219,https://legacy-aad795c10763.invalid,inactive,6033.54,2026-09-11T23:00:00Z
A000960,Blue Ridge LLC,,accounts@blueridgearalyticsllc323.example,1633 Market Street,Columbus,OH,43215,https://legacy-c7fad12f238c.invalid,active,4354.93,2026-12-05T22:00:00Z
A000961,Summit Analytics Ltd,,,8032 Commerce Avenue,Raleigh,NC,27601,,inactive,3113.86,2025-11-19T23:00:00Z
A000962,Evergreen Manufacturing Corporation 953,,,6156  Commerce Avenue,Raleigh,NC,27601,https://legacy-96d0cba9c7b4.invalid,inactive,13341.62,2026-01-30T08:00:00Z
A000963,PIONEFR ANALYTICS CORPORATION,555-082-6486,ACCOUNTS@pioneeranalyticscorporat129.example,4259 Commerce Avenue,Albany,NY,12207,https://legacy-b55a927a1aa8.invalid,inactive,1675.03,2025-04-17T16:00:00Z
A000964,Pioneer Equipment LLC,,accounts@pioneerequipmentllc349.exaqple,2594 River Road,Madison,WI,53703,https://www.pioneerequipmentllc349.example/directory,on_hold,4776.52,2025-07-18T06:00:00Z
A000965,Pioneer Manufacturing Ltd 1057,655-012-5558,ACCOUNTS@pioneermanufacturinglimi1079.exampbe,203 Market Street,Raleigh,NC,27601,,active,14780.21,2025-04-22T18:00:00Z
A000966,Summit Technology Ltd 689,,accounts@summittechnologylimited6711.oxample,6183 Commerce,Raleigh,NC,27601,https://legacy-89c094c9f65d.invalid,inactive,9714.67,2026-03-15T22:00:00Z
A000967,Maple Wholfsale Corporation,,,7542 Main Street,Austin,TX,78701,https://www.maplewholesalecorporatio218.example/directory,active,2920.10,2025-03-14T21:00:00Z
A000968,Cedar Packaging Corp 972,,ACCOUNTS@cedarpackaginghorporatio994.example,6856 Industrial,Austin,TX,78701,https://legacy-cc8908e03830.invalid,on_hold,13644.47,2025-01-08T17:00:00Z
A000969,Maple Manufacturing Corporation 956,+1 (555) 011-6219,accounts@maplemanufacturingcorpor978.efample,6271 Oak Ave,Austin,TX,78701,https://legacy-acedbb482f67.invalid,on_hold,13355.71,2026-09-14T22:00:00Z
A000970,Maple Technology Incorporated 886,(555) 011-1138,,3676 Main Street,Denver,CO,80202,https://legacy-ba2122b3670d.invalid,active,12437.53,2025-07-02T03:00:00Z
A000971,Redwood Technology Incorporated 488,+1 555-013-8142,,8546 Oak Avenue,Portland,ME,04101,https://www.redwoodtechnologyincorpo510.example/directory,inactive,6928.21,2025-05-28T01:00:00Z
A000972,Blue Ridge Analytics Ltd 1001,555-016-3766,,7927 Commerce Avenue,Raleigh,NC,27601,https://legacy-ac6b33abf09a.invalid,inactive,14057.40,2026-05-28T08:00:00Z
A000973,Pioneer Equipment LLC 727,+1 (555) 012-2288,,7593 Market St,Madison,WI,53703,,active,10244.57,2026-10-27T12:00:00Z
A000974,Cfdar Analytics Incorporated 402,,,5370 Industrial Road,Richmond,VA,23219-0000,https://legacy-7b90a1e131e2.invalid,active,5824.90,2026-06-28T23:00:00Z
A000975,Westfield Equipment LLC,(555) 015-8470,ACCOUNTS@westfieldequkpmentllc352.example,2706 Industrial Road,Richmond,VA,23219,,on_hold,4820.10,2025-05-18T23:00:00Z
A000976,Pioneer Foods Limited 637,,accounts@pioneezfoodslimited637659.example,4264 Market,Columbus,OH,43215,,active,8999.49,2026-08-28T20:00:00Z
A000977,LogisticsCorp 549,,,1012 River Road,Columbus,OH,43215,,on_hold,7774.23,2025-06-14T14:00:00Z
A000978,Summit Wholesale Corporation,,,7652 Market St,Madison,WI,53703,,on_hold,3005.09,2025-02-06T12:00:00Z
A000979,Packaging Corporation,555-017-8071,accounts@cedarppckagingcosporatio194.example,6649 Main Street,Austin,TX,78701-0000,https://legacy-b20c0dd9a695.invalid,active,2623.29,2026-04-30T21:00:00Z
A000980,Redwood Limited,555-018-5305,accounts@redwoodanalyticslimited230.example,7990 Main Street,Portland,ME,04101-0000,https://legacy-d584254ea192.invalid,inactive,3150.69,2026-06-21T21:00:00Z
A000981,Maple Technology LLC 786,,accounts@mapletechnologyllc786808.example,9777 Industrial Rd,Richmond,VA,23219,https://legacy-c72798107af1.invalid,inactive,11105.09,2026-01-25T07:00:00Z
A000982,HARBOR EQUIPMENT INCORPORATED,,accounts@harborequipmehtincorpora46.example,1185 Industrial Rd,Portland,ME,04101,https://legacy-aaeda6ba9c2e.invalid,on_hold,586.42,2026-08-25T20:00:00Z
A000983,Evergreen Logistics Corp 943,,,5776 Market Street,Madison,WI,53703,,active,13260.62,2026-12-26T23:00:00Z
A000984,Maple Wholesale Corp 996,,,7755 Industrial Road,Austin,TX,,https://legacy-7e1fc6cf0d75.invalid,on_hold,13955.41,2025-03-05T03:00:00Z
A000985,Harbor Technology Corporation 584,,accounts@harbortechnologycorporat606.example,2297 Oak Avenue,Portland,ME,04101,https://legacy-ad5e5b358238.invalid,on_hold,8312.42,2025-09-08T17:00:00Z
A000986,PIONEER PACKAGING LLC 1177,,accounts@pioneerpackrgingllc11771199.example,4643 Market Street,Raleigh,NC,27601,https://legacy-d419dd3e1e43.invalid,active,16477.98,2026-04-13T18:00:00Z
A000987,REDWOOD MANUFACTURING CORPORATION,,,6132 Oak Avenue,Denver,CO,80202,https://www.redwoodmanufacturingcorp180.example/directory,active,2352.69,2025-07-22T19:00:00Z
A000988,Summit Packaginh Corporation 979,(555) 014-9281,,7121 Market Street,Albany,NY,12207,https://legacy-9762e9763b77.invalid,active,13753.90,2026-10-29T12:00:00Z
A000989,KEYSTONE MANUFACTURING LIMITED,,,9745 River Road,Madison,WI,53703,https://legacy-a62c63d84b40.invalid,on_hold,3782.56,2025-11-09T20:00:00Z
A000990,Maple Equipment Corporation,(555) 091-3665,accounts@mapleequipmentcorporatjo148.example,4958 Industrial Road,Denver,CO,80202,,on_hold,1938.21,2026-09-24T23:00:00Z
A000991,Keystone Equipment Incorporated,,,1221 Market St,Raleigh,NC,27601,https://legacy-9451ccb1c057.invalid,active,538.91,2026-05-23T01:00:00Z
A000992,Maple Dental Ltd 1016,,,8489 Oak Ave,Portland,ME,04101-0000,https://legacy-a1266d997a02.invalid,on_hold,14239.89,2025-11-26T16:00:00Z
A000993,Evergreen Dental Corporation 913,556-018-8220,accounts@evetgreendentalcorporati935.example,4676 Market Street,Raleigh,NC,27601,,active,12796.16,2026-08-23T03:00:00Z
A000994,Pioneer Manufacturing Corporation 957,,accounts@pioneermanufactvringcorp979.example,6309 River Road,Columbus,OH,43215,,on_hold,13402.88,2025-07-03T14:00:00Z
A000995,Cedar Wholesale Inc,555-017-4618,accounts@cedarwtolesaleincorporat114.example,3694 Oak,Austin,TX,,,on_hold,1527.46,2025-05-14T00:00:00Z
A000996,WESTFIELD ANALYTICS INCORPORATED 810,(855) 015-2315,accounts@westfizldanalyticsincorp832.example,863 Industrial Road,Richmond,VA,23219-0000,https://legacy-80185a5e247d.invalid,on_hold,11409.33,2026-10-11T23:00:00Z
A000997,Harbor Packaging Corporation 974,,,6930 Oak Avenue,Denver,CO,80202-0000,,inactive,13647.91,2026-05-04T19:00:00Z
A000998,Pioneer Analytics Corporation 907,,,4451 Market Street,Albany,NY,12207,https://legacy-b89d0af8edb9.invalid,active,12732.75,2025-02-16T20:00:00Z
A000999,Maple Office Supplz Inc 466,,,7733 Main St,Richmond,VA,23219,https://mapleofficesupplyincorpo488.example,active,6662.07,2025-07-14T15:00:00Z
A001000,Blue Ridge Logistics LLC 741,,,8111 River Road,Columbus,OH,43215,,on_hold,10454.22,2026-06-06T22:00:00Z
A001001,Pioneer Analytics Limited 607,,,3151 Market Street,Madison,WI,53703-0000,,inactive,8587.32,2026-06-07T12:00:00Z
A001002,Harbor Logistics LLC 1144,,,3416 Main Street,Portland,ME,,,inactive,16058.88,2026-07-22T08:00:00Z
A001003,Redwood Dental Limited 1018,(555) 013-2761,accounts@redwooddentallimited10181040.example,8551 Main Street,Richmond,VA,23219,https://legacy-cb796b1e423c.invalid,on_hold,14375.09,2026-06-05T19:00:00Z
A001004,Redwood Dental Limited 618,,,3563 Industrial Road,Richmond,VA,23219,,on_hold,8778.75,2026-09-09T23:00:00Z
A001005,Westfield Office Supply LLC 770,,,9182 Oak Ave,Richmond,VA,23219,https://legacy-a1c9acfe558f.invalid,active,10862.54,2026-02-01T19:00:00Z
A001006,Summit Technology Corporation589,(555) 014-7051,accounts@summittechnologycorporat611.example,2484 Market Street,Columbus,OH,43215,https://legacy-ac1c4d4e4413.invalid,on_hold,8409.28,2025-08-01T18:00:00Z
A001007,Cedar Analytics LLC 1102,(555) 017-1976,accounts@cedaranalyticmllc11021124.example,1869 Main Street,Denver,CO,80202,,inactive,15426.35,2025-11-02T19:00:00Z
A001008,Technology Corporation 988,,accounts@redwoodtechnologycorpora1010.example,7445 Main Street,Austin,TX,,https://legacy-73bfd1bae72d.invalid,inactive,13931.59,2025-09-16T21:00:00Z
A001009,Harbor Office Supply Corp 564,(555) 029-7223,,1566 Industrial Road,Austin,TX,78701-0000,,on_hold,7981.21,2025-09-12T18:00:00Z
A001010,CEDAR MANUFACTURING INCORPORATED 452,+1 555-015-2871,,7221 Oak Ave,Austin,TX,78701,,active,6493.26,2025-05-29T19:00:00Z
A001011,PIONEER ANALYTICS INCORPORATED,,accounts@pioneeranalyticsincorpor29.exampue,549 Market Street,Madison,WI,53703,https://www.pioneeranalyticsincorpor29.example/directory,active,366.08,2026-04-24T12:00:00Z
A001012,Cedar Foods Ltd 1032,,accounts@cedarfoodslimited10321054.exampxe,9082 Industrial Road,Portland,ME,04101,https://legacy-ae5693e6f512.invalid,on_hold,14475.37,2025-01-29T17:00:00Z
A001013,Blue Ridge Equipment LLC,(555) 016-8647,ACCOUNTS@blueridgeequipmentllc343.example,2375 River Road,Raleigh,NC,27601,https://legacy-b970224df4a1.invalid,active,4646.87,2026-10-27T14:00:00Z
A001014,Pioneer Wholesale Incorqorated 497,,accounts@pioneerwholesaleincorpor519.exampme,8876  Commerce Ave,Raleigh,NC,27601,,inactive,7108.92,2026-06-16T22:00:00Z
A001015,Pioneer Foods Incorporated 437,,ACCOUNTS@pioneerfoodsincorporated459.example,6657 Commerce Ave,Columbus,OH,43215,https://legacy-8fea82833a6f.invalid,inactive,6290.21,2026-08-11T03:00:00Z
A001016,Blue Ridge Manufacturing Limited 651,,,4776 River Rd,Albany,NY,12207-0000,,inactive,9265.48,2025-02-22T02:00:00Z
A001017,Cedar Manufacturing Inc,,,2224 Main Street,Austin,TX,78701-0000,https://legacy-8100cfbc22c4.invalid,active,936.84,2025-09-10T21:00:00Z
A001018,MAPLE MANUFACTURING LIMITED,(555) 016-7325,ACCOUNTS@maplemanufacturinglimite278.example,9769 Main Street,Portland,ME,,,active,3760.74,2025-11-28T21:00:00Z
A001019,Blue Ridge Technology LLC 1181,,ACCOUNTS@blueridgetechnologyllc111203.example,4784  Commerce Avenue,Columbus,OH,43215,,on_hold,16528.49,2026-07-27T22:00:00Z
A001020,Pioneer Foods Ltd,(555) 012-9629,,9057 River Road,Columbus,OH,,,inactive,3475.84,2025-09-01T14:00:00Z
A001021,Evergreen Equipment LLC,+1 (555) 028-7246,,2442 Commerce Avenue,Albany,NY,12207,,active,4770.55,2025-12-28T22:00:00Z
A001022,REDWOOD DENTAL,555-013-3070,,4651 Main Street,Denver,CO,80202,,active,1845.37,2026-08-01T15:00:00Z
A001023,Summit Office Supply Limited 1069,555-014-1120,accounts@summitofficesupplylimite1091.example,651 Market Street,Columbus,OH,43215,,active,14942.44,2026-10-05T03:00:00Z
A001024,Maple Analytics Incorporated 406,,,5514 Main Street,Denver,CO,80202,,on_hold,5829.30,2025-11-28T15:00:00Z
A001025,EVERGREEN EQUIPMENT INCORPORATED 423,(515) 018-6894,,6143 River Rd,Madison,WI,53703,,on_hold,6051.06,2025-08-28T20:00:00Z
A001026,Summit Technology Limited,+1 555-014-8333,accounts@summittechnologylimized311.example,1190 Market St,Raleigh,NC,27601,,active,4237.64,2025-01-30T18:00:00Z
A001027,Redwood Equipment Incorporated,(555) 013-2260,accounts@redwoodequipmentincorpor50.example,1331 Main Street,Austin,TX,78701,,active,625.64,2025-05-19T07:00:00Z
A001028,Blue Ridge Manufacturing Corporation 551,(555) 016-3492,ACCOUNTS@blleridgemanufacturingco573.example,1086 Commerce Avenue,Madison,WI,53703,https://legacy-ce5e4a0ef949.invalid,inactive,7810.20,2026-03-28T03:00:00Z
A001029,Evergreen Wholesale Limited 693,,,6336 River,Columbus,OH,43215,https://legacy-a20e2a3cfde2.invalid,on_hold,9810.54,2025-07-01T14:00:00Z
A001030,EVERGREEN TECHNOLOGY CORPORATION 583,+1 (555) 018-5312,accounts@evergreentechcologycorpo605.example,2265 Market Street,Madison,WI,53703,https://www.evergreentechnologycorpo605.example/directory,on_hold,8243.65,2026-02-15T17:00:00Z
A001031,Westfield Equipment Incorporated,,accounts@westfieldequipmentincorp52.example,1404 Industrial Road,Denver,CO,80202-0000,https://legacy-80d011606328.invalid,on_hold,615.48,2026-02-26T23:00:00Z
A001032,Blue Ridge Foods LLC 731,555-016-6725,,7732  Commerce Avenue,Albany,NY,12207,https://legacy-c6537d53fda8.invalid,inactive,10298.75,2025-12-23T17:00:00Z
A001033,EVERGREEN FOODS INCORPORATED 833,+1 (555) 018-4638,accounts@evzrgreenfoodsincorporat855.example,1713 Commerce Avenue,Raleigh,NC,27601,,inactive,11732.50,2026-10-31T09:00:00Z
A001034,DENTAL CORPORATION,,accounts@mapledentalcorpotation138.example,4580 Oak Ave,Austin,TX,78701,https://www.mapledentalcorporation138.example/directory,inactive,1836.79,2025-09-15T13:00:00Z
A001035,Summit Eental Corporation 519,,,9700 River Rd,Madison,WI,53703,https://summitdentalcorporation5541.example,on_hold,7410.06,2025-07-05T22:00:00Z
A001036,Keystone Foods Incorporaued 435,(558) 010-3059,,6588 River Rd,Albany,NY,12207,https://legacy-b1ff54796527.invalid,inactive,6317.46,2025-01-26T20:00:00Z
A001037,Everhreen Dental Ltd,,,8179 River Road,Columbus,OH,43215,,on_hold,3153.53,2026-10-03T21:00:00Z
A001038,Redwood Packaging Limited,,accounts@redwoodpackaginclimited300.example,772 Oak,Denver,CO,80202,https://legacy-8f19d9851bf0.invalid,active,4167.45,2025-04-10T04:00:00Z
A001039,Westfield Analytics Corp 910,,accounts@westfielzanalyticscorpor932.example,4559 Main Street,Denver,CO,80202,https://www.westfieldanalyticscorpor932.example/directory,inactive,12812.28,2026-09-09T17:00:00Z
A001040,Blue Ridge Logistics Limited 641,,ACCOUNTS@blueridgflogisticslimite663.example,4406  Commerce Ave,Raleigh,NC,27601,,inactive,9101.48,2026-01-03T22:00:00Z
A001041,Harbor Logistics LLC,,accounts@hargorlogisticsllc366.example,3227 Oak Avenue,Portland,ME,04101,https://harborlogisticsllc366.example,inactive,5006.55,2025-09-21T23:00:00Z
A001042,Blue Ridge Wholesale Corporation 591,,accounts@bluejidgewholesalecorpor613.example,2566  River Rd,Madison,WI,53703,,on_hold,8412.74,2026-07-08T20:00:00Z
A001043,EVERGREEN FOODSLLC 733,(555) 418-4649,,7820 Market Street,Columbus,OH,43215,,active,10304.36,2026-04-13T01:00:00Z
A001044,Summit Equipment Incorporated 829,,,1574 Market Street,Columbus,OH,43215,,on_hold,11658.49,2026-07-04T18:00:00Z
